ID;DT_NOTIFIC;UMIDADE;TEMPERATURA;REGIAO
A13319;12/10/2008;61;17,10;Guarapuava
A13320;13/10/2008;53;19,59;Guarapuava
A13321;14/10/2008;40;21,88;Guarapuava
A13322;15/10/2008;66;18,88;Guarapuava
A13323;16/10/2008;74;17,38;Guarapuava
A13324;17/10/2008;94;14,04;Guarapuava
A13325;18/10/2008;94;12,33;Guarapuava
A13326;20/10/2008;74;14,37;Guarapuava
A13327;21/10/2008;68;16,95;Guarapuava
A13328;22/10/2008;67;18,83;Guarapuava
A13329;23/10/2008;69;19,47;Guarapuava
A13330;24/10/2008;47;20,68;Guarapuava
A13331;25/10/2008;64;20,35;Guarapuava
A13332;26/10/2008;66;18,20;Guarapuava
A13333;28/10/2008;73;16,44;Guarapuava
A13334;29/10/2008;84;14,51;Guarapuava
A13335;30/10/2008;74;15,43;Guarapuava
A13336;31/10/2008;82;15,85;Guarapuava
A13337;01/11/2008;68;15,49;Guarapuava
A13338;02/11/2008;86;15,64;Guarapuava
A13339;03/11/2008;56;16,73;Guarapuava
A13340;04/11/2008;58;18,21;Guarapuava
A13341;05/11/2008;72;18,95;Guarapuava
A13342;06/11/2008;72;17,20;Guarapuava
A13343;08/11/2008;67;17,45;Guarapuava
A13344;09/11/2008;78;17,91;Guarapuava
A13345;10/11/2008;65;18,38;Guarapuava
A13346;11/11/2008;77;0,16;Guarapuava
A13347;12/11/2008;78;14,10;Guarapuava
A13348;13/11/2008;79;12,83;Guarapuava
A13349;14/11/2008;39;17,70;Guarapuava
A13350;15/11/2008;30;19,12;Guarapuava
A13351;16/11/2008;51;17,83;Guarapuava
A13352;17/11/2008;93;11,90;Guarapuava
A13353;18/11/2008;62;15,32;Guarapuava
A13354;19/11/2008;62;14,95;Guarapuava
A13355;20/11/2008;59;14,08;Guarapuava
A13356;21/11/2008;56;14,29;Guarapuava
A13357;22/11/2008;50;15,45;Guarapuava
A13358;23/11/2008;38;17,07;Guarapuava
A13359;24/11/2008;47;17,45;Guarapuava
A13360;25/11/2008;48;17,54;Guarapuava
A13361;26/11/2008;51;17,49;Guarapuava
A13362;27/11/2008;48;17,88;Guarapuava
A13363;28/11/2008;48;17,87;Guarapuava
A13364;29/11/2008;43;18,60;Guarapuava
A13365;30/11/2008;42;18,96;Guarapuava
A13366;01/12/2008;44;20,65;Guarapuava
A13367;02/12/2008;47;18,00;Guarapuava
A13368;03/12/2008;41;14,03;Guarapuava
A13369;04/12/2008;38;14,44;Guarapuava
A13370;07/12/2008;34;18,95;Guarapuava
A13371;08/12/2008;38;21,00;Guarapuava
A13372;09/12/2008;40;21,02;Guarapuava
A13373;10/12/2008;63;18,26;Guarapuava
A13374;12/12/2008;65;16,14;Guarapuava
A13375;13/12/2008;42;16,77;Guarapuava
A13376;14/12/2008;46;16,57;Guarapuava
A13377;15/12/2008;61;16,14;Guarapuava
A13378;16/12/2008;65;15,44;Guarapuava
A13379;17/12/2008;58;15,52;Guarapuava
A13380;18/12/2008;55;16,73;Guarapuava
A13381;19/12/2008;28;18,52;Guarapuava
A13382;21/12/2008;36;20,09;Guarapuava
A13383;22/12/2008;31;20,55;Guarapuava
A13384;23/12/2008;39;21,25;Guarapuava
A13385;24/12/2008;46;21,16;Guarapuava
A13386;26/12/2008;48;16,89;Guarapuava
A13387;27/12/2008;47;16,73;Guarapuava
A13388;28/12/2008;40;19,01;Guarapuava
A13389;29/12/2008;40;21,32;Guarapuava
A13390;30/12/2008;58;19,32;Guarapuava
A13391;31/12/2008;68;19,14;Guarapuava
A13392;01/01/2009;46;20,05;Guarapuava
A13393;02/01/2009;91;16,42;Guarapuava
A13394;04/01/2009;63;14,11;Guarapuava
A13395;05/01/2009;67;12,81;Guarapuava
A13396;06/01/2009;57;14,66;Guarapuava
A13397;08/01/2009;45;19,92;Guarapuava
A13398;09/01/2009;51;19,68;Guarapuava
A13399;10/01/2009;64;18,13;Guarapuava
A13400;11/01/2009;75;17,72;Guarapuava
A13401;12/01/2009;38;21,35;Guarapuava
A13402;13/01/2009;67;19,48;Guarapuava
A13403;15/01/2009;38;20,03;Guarapuava
A13404;16/01/2009;72;18,28;Guarapuava
A13405;17/01/2009;79;16,82;Guarapuava
A13406;18/01/2009;54;18,74;Guarapuava
A13407;19/01/2009;80;18,45;Guarapuava
A13408;20/01/2009;62;18,21;Guarapuava
A13409;21/01/2009;61;16,84;Guarapuava
A13410;22/01/2009;58;16,12;Guarapuava
A13411;23/01/2009;71;14,88;Guarapuava
A13412;24/01/2009;62;16,56;Guarapuava
A13413;25/01/2009;67;17,73;Guarapuava
A13414;26/01/2009;58;19,11;Guarapuava
A13415;27/01/2009;75;18,61;Guarapuava
A13416;28/01/2009;73;19,00;Guarapuava
A13417;30/01/2009;44;20,48;Guarapuava
A13418;31/01/2009;35;20,21;Guarapuava
A13419;01/02/2009;24;20,61;Guarapuava
A13420;02/02/2009;51;18,64;Guarapuava
A13421;03/02/2009;73;17,71;Guarapuava
A13422;05/02/2009;65;20,07;Guarapuava
A13423;08/02/2009;68;20,93;Guarapuava
A13424;09/02/2009;66;20,13;Guarapuava
A13425;11/02/2009;74;19,88;Guarapuava
A13426;12/02/2009;51;19,05;Guarapuava
A13427;13/02/2009;64;16,06;Guarapuava
A13428;14/02/2009;62;15,19;Guarapuava
A13429;15/02/2009;78;16,68;Guarapuava
A13430;16/02/2009;92;17,61;Guarapuava
A13431;17/02/2009;75;18,57;Guarapuava
A13432;18/02/2009;53;21,00;Guarapuava
A13433;19/02/2009;59;21,14;Guarapuava
A13434;20/02/2009;63;21,15;Guarapuava
A13435;22/02/2009;60;19,75;Guarapuava
A13436;23/02/2009;54;20,63;Guarapuava
A13437;24/02/2009;64;19,39;Guarapuava
A13438;25/02/2009;82;16,37;Guarapuava
A13439;26/02/2009;76;16,95;Guarapuava
A13440;28/02/2009;78;20,15;Guarapuava
A13441;01/03/2009;49;22,27;Guarapuava
A13442;02/03/2009;49;22,79;Guarapuava
A13443;03/03/2009;49;22,51;Guarapuava
A13444;04/03/2009;46;22,97;Guarapuava
A13445;05/03/2009;44;22,86;Guarapuava
A13446;07/03/2009;41;20,97;Guarapuava
A13447;08/03/2009;69;18,29;Guarapuava
A13448;09/03/2009;69;17,90;Guarapuava
A13449;10/03/2009;80;18,09;Guarapuava
A13450;12/03/2009;62;18,77;Guarapuava
A13451;13/03/2009;52;18,78;Guarapuava
A13452;14/03/2009;50;18,38;Guarapuava
A13453;15/03/2009;24;18,22;Guarapuava
A13454;16/03/2009;50;18,88;Guarapuava
A13455;17/03/2009;38;20,14;Guarapuava
A13456;18/03/2009;57;19,24;Guarapuava
A13457;19/03/2009;68;17,13;Guarapuava
A13458;20/03/2009;72;17,53;Guarapuava
A13459;21/03/2009;56;18,37;Guarapuava
A13460;22/03/2009;53;18,25;Guarapuava
A13461;24/03/2009;57;19,04;Guarapuava
A13462;25/03/2009;51;17,59;Guarapuava
A13463;26/03/2009;51;17,33;Guarapuava
A13464;27/03/2009;65;17,61;Guarapuava
A13465;28/03/2009;52;17,94;Guarapuava
A13466;29/03/2009;65;18,22;Guarapuava
A13467;30/03/2009;59;18,35;Guarapuava
A13468;31/03/2009;42;18,97;Guarapuava
A13469;01/04/2009;51;19,44;Guarapuava
A13470;02/04/2009;76;16,22;Guarapuava
A13471;03/04/2009;61;17,04;Guarapuava
A13472;04/04/2009;58;18,89;Guarapuava
A13473;05/04/2009;71;19,67;Guarapuava
A13474;06/04/2009;60;19,09;Guarapuava
A13475;07/04/2009;53;19,20;Guarapuava
A13476;08/04/2009;55;18,70;Guarapuava
A13477;09/04/2009;44;18,07;Guarapuava
A13478;10/04/2009;33;16,92;Guarapuava
A13479;11/04/2009;46;14,95;Guarapuava
A13480;13/04/2009;71;16,46;Guarapuava
A13481;14/04/2009;40;18,68;Guarapuava
A13482;15/04/2009;67;15,96;Guarapuava
A13483;16/04/2009;52;14,68;Guarapuava
A13484;17/04/2009;47;14,89;Guarapuava
A13485;18/04/2009;58;15,79;Guarapuava
A13486;19/04/2009;41;17,30;Guarapuava
A13487;20/04/2009;64;15,60;Guarapuava
A13488;21/04/2009;75;14,74;Guarapuava
A13489;22/04/2009;90;13,76;Guarapuava
A13490;23/04/2009;70;14,72;Guarapuava
A13491;24/04/2009;75;13,84;Guarapuava
A13492;26/04/2009;40;15,17;Guarapuava
A13493;27/04/2009;67;15,34;Guarapuava
A13494;28/04/2009;45;15,37;Guarapuava
A13495;29/04/2009;53;15,96;Guarapuava
A13496;30/04/2009;48;16,62;Guarapuava
A13497;01/05/2009;66;13,32;Guarapuava
A13498;02/05/2009;64;13,54;Guarapuava
A13499;03/05/2009;69;13,06;Guarapuava
A13500;04/05/2009;76;13,31;Guarapuava
A13501;05/05/2009;52;14,76;Guarapuava
A13502;06/05/2009;59;14,70;Guarapuava
A13503;07/05/2009;58;13,37;Guarapuava
A13504;08/05/2009;81;14,12;Guarapuava
A13505;09/05/2009;76;14,48;Guarapuava
A13506;10/05/2009;83;15,22;Guarapuava
A13507;11/05/2009;71;17,51;Guarapuava
A13508;12/05/2009;52;19,12;Guarapuava
A13509;13/05/2009;61;17,69;Guarapuava
A13510;14/05/2009;69;15,47;Guarapuava
A13511;15/05/2009;52;8,65;Guarapuava
A13512;16/05/2009;32;0,07;Guarapuava
A13513;17/05/2009;58;9,67;Guarapuava
A13514;18/05/2009;61;12,54;Guarapuava
A13515;20/05/2009;80;13,47;Guarapuava
A13516;22/05/2009;63;13,72;Guarapuava
A13517;23/05/2009;62;14,84;Guarapuava
A13518;24/05/2009;59;15,60;Guarapuava
A13519;26/05/2009;80;15,91;Guarapuava
A13520;27/05/2009;82;15,18;Guarapuava
A13521;28/05/2009;85;16,19;Guarapuava
A13522;30/05/2009;99;12,32;Guarapuava
A13523;31/05/2009;87;11,82;Guarapuava
A13524;01/06/2009;82;4,88;Guarapuava
A13525;02/06/2009;44;5,08;Guarapuava
A13526;03/06/2009;30;37,62;Guarapuava
A13527;04/06/2009;39;8,83;Guarapuava
A13528;05/06/2009;32;12,74;Guarapuava
A13529;06/06/2009;44;9,31;Guarapuava
A13530;07/06/2009;60;7,71;Guarapuava
A13531;08/06/2009;61;10,00;Guarapuava
A13532;09/06/2009;54;13,32;Guarapuava
A13533;10/06/2009;85;11,37;Guarapuava
A13534;11/06/2009;61;11,39;Guarapuava
A13535;12/06/2009;82;8,79;Guarapuava
A13536;13/06/2009;62;9,29;Guarapuava
A13537;14/06/2009;64;8,32;Guarapuava
A13538;15/06/2009;68;9,32;Guarapuava
A13539;16/06/2009;83;11,54;Guarapuava
A13540;17/06/2009;41;8,73;Guarapuava
A13541;18/06/2009;60;8,82;Guarapuava
A13542;19/06/2009;76;9,21;Guarapuava
A13543;20/06/2009;59;9,92;Guarapuava
A13544;21/06/2009;66;10,74;Guarapuava
A13545;22/06/2009;63;14,60;Guarapuava
A13546;23/06/2009;74;13,08;Guarapuava
A13547;24/06/2009;90;12,96;Guarapuava
A13548;25/06/2009;83;11,22;Guarapuava
A13549;26/06/2009;84;10,87;Guarapuava
A13550;27/06/2009;98;11,27;Guarapuava
A13551;28/06/2009;93;12,08;Guarapuava
A13552;29/06/2009;76;13,21;Guarapuava
A13553;30/06/2009;55;13,72;Guarapuava
A13554;01/07/2009;56;11,42;Guarapuava
A13555;02/07/2009;48;13,26;Guarapuava
A13556;03/07/2009;66;12,11;Guarapuava
A13557;04/07/2009;45;12,13;Guarapuava
A13558;05/07/2009;81;9,74;Guarapuava
A13559;06/07/2009;82;13,13;Guarapuava
A13560;07/07/2009;67;16,56;Guarapuava
A13561;08/07/2009;78;14,89;Guarapuava
A13562;09/07/2009;82;13,66;Guarapuava
A13563;10/07/2009;96;13,44;Guarapuava
A13564;11/07/2009;87;11,10;Guarapuava
A13565;12/07/2009;53;7,01;Guarapuava
A13566;13/07/2009;63;10,17;Guarapuava
A13567;14/07/2009;52;10,83;Guarapuava
A13568;15/07/2009;72;9,14;Guarapuava
A13569;16/07/2009;95;11,21;Guarapuava
A13570;17/07/2009;85;15,30;Guarapuava
A13571;18/07/2009;54;16,18;Guarapuava
A13572;19/07/2009;70;9,21;Guarapuava
A13573;20/07/2009;84;9,38;Guarapuava
A13574;21/07/2009;81;10,60;Guarapuava
A13575;24/07/2009;47;5,82;Guarapuava
A13576;25/07/2009;68;5,82;Guarapuava
A13577;26/07/2009;94;9,96;Guarapuava
A13578;27/07/2009;83;11,69;Guarapuava
A13579;28/07/2009;96;12,98;Guarapuava
A13580;29/07/2009;63;12,90;Guarapuava
A13581;30/07/2009;72;9,23;Guarapuava
A13582;31/07/2009;90;9,58;Guarapuava
A13583;01/08/2009;96;10,37;Guarapuava
A13584;02/08/2009;86;13,27;Guarapuava
A13585;03/08/2009;49;9,99;Guarapuava
A13586;04/08/2009;57;12,12;Guarapuava
A13587;05/08/2009;62;15,70;Guarapuava
A13588;06/08/2009;40;19,60;Guarapuava
A13589;07/08/2009;73;17,06;Guarapuava
A13590;08/08/2009;43;18,72;Guarapuava
A13591;09/08/2009;51;17,49;Guarapuava
A13592;10/08/2009;71;9,27;Guarapuava
A13593;11/08/2009;68;7,53;Guarapuava
A13594;12/08/2009;58;9,73;Guarapuava
A13595;13/08/2009;57;12,92;Guarapuava
A13596;14/08/2009;40;17,34;Guarapuava
A13597;15/08/2009;36;16,40;Guarapuava
A13598;16/08/2009;47;17,27;Guarapuava
A13599;17/08/2009;62;15,13;Guarapuava
A13600;18/08/2009;85;12,13;Guarapuava
A13601;19/08/2009;84;14,15;Guarapuava
A13602;20/08/2009;72;13,68;Guarapuava
A13603;21/08/2009;51;8,23;Guarapuava
A13604;22/08/2009;57;8,15;Guarapuava
A13605;24/08/2009;95;10,15;Guarapuava
A13606;25/08/2009;70;12,28;Guarapuava
A13607;26/08/2009;63;12,22;Guarapuava
A13608;27/08/2009;58;14,32;Guarapuava
A13609;28/08/2009;44;15,97;Guarapuava
A13610;30/08/2009;34;17,73;Guarapuava
A13611;31/08/2009;30;18,30;Guarapuava
A13612;02/09/2009;44;21,54;Guarapuava
A13613;03/09/2009;62;15,99;Guarapuava
A13614;04/09/2009;83;15,48;Guarapuava
A13615;05/09/2009;75;15,93;Guarapuava
A13616;06/09/2009;65;15,28;Guarapuava
A13617;07/09/2009;88;13,36;Guarapuava
A13618;08/09/2009;90;0,14;Guarapuava
A13619;09/09/2009;92;15,23;Guarapuava
A13620;10/09/2009;96;15,67;Guarapuava
A13621;12/09/2009;94;15,20;Guarapuava
A13622;13/09/2009;64;16,61;Guarapuava
A13623;14/09/2009;78;14,63;Guarapuava
A13624;15/09/2009;76;15,16;Guarapuava
A13625;16/09/2009;51;17,12;Guarapuava
A13626;17/09/2009;33;17,80;Guarapuava
A13627;18/09/2009;72;12,85;Guarapuava
A13628;19/09/2009;46;15,23;Guarapuava
A13629;20/09/2009;17;12,70;Guarapuava
A13630;21/09/2009;61;13,02;Guarapuava
A13631;22/09/2009;95;14,66;Guarapuava
A13632;23/09/2009;61;15,02;Guarapuava
A13633;24/09/2009;55;10,69;Guarapuava
A13634;25/09/2009;67;11,20;Guarapuava
A13635;26/09/2009;69;14,64;Guarapuava
A13636;27/09/2009;55;20,80;Guarapuava
A13637;28/09/2009;65;19,55;Guarapuava
A13638;29/09/2009;94;13,16;Guarapuava
A13639;30/09/2009;97;8,32;Guarapuava
A13640;01/10/2009;81;11,13;Guarapuava
A13641;02/10/2009;55;16,33;Guarapuava
A13642;03/10/2009;69;17,00;Guarapuava
A13643;04/10/2009;77;17,60;Guarapuava
A13644;05/10/2009;54;19,52;Guarapuava
A13645;06/10/2009;70;16,72;Guarapuava
A13646;08/10/2009;87;12,81;Guarapuava
A13647;10/10/2009;60;12,73;Guarapuava
A13648;12/10/2009;67;15,81;Guarapuava
A13649;13/10/2009;56;13,87;Guarapuava
A13650;14/10/2009;56;17,02;Guarapuava
A13651;15/10/2009;70;16,22;Guarapuava
A13652;16/10/2009;94;13,75;Guarapuava
A13653;17/10/2009;98;12,26;Guarapuava
A13654;18/10/2009;75;16,32;Guarapuava
A13655;20/10/2009;70;15,81;Guarapuava
A13656;21/10/2009;67;17,86;Guarapuava
A13657;22/10/2009;59;16,82;Guarapuava
A13658;23/10/2009;64;18,23;Guarapuava
A13659;24/10/2009;65;17,30;Guarapuava
A13660;25/10/2009;67;18,10;Guarapuava
A13661;26/10/2009;78;16,51;Guarapuava
A13662;28/10/2009;68;14,09;Guarapuava
A13663;29/10/2009;47;16,85;Guarapuava
A13664;30/10/2009;29;18,96;Guarapuava
A13665;31/10/2009;35;19,98;Guarapuava
A13666;02/11/2009;46;21,64;Guarapuava
A13667;03/11/2009;31;24,22;Guarapuava
A13668;04/11/2009;42;23,02;Guarapuava
A13669;05/11/2009;38;23,99;Guarapuava
A13670;06/11/2009;69;19,55;Guarapuava
A13671;07/11/2009;76;19,22;Guarapuava
A13672;08/11/2009;74;19,27;Guarapuava
A13673;09/11/2009;74;17,28;Guarapuava
A13674;10/11/2009;75;18,48;Guarapuava
A13675;12/11/2009;76;18,83;Guarapuava
A13676;13/11/2009;61;20,70;Guarapuava
A13677;14/11/2009;64;20,59;Guarapuava
A13678;15/11/2009;65;19,93;Guarapuava
A13679;16/11/2009;66;18,98;Guarapuava
A13680;17/11/2009;62;17,94;Guarapuava
A13681;18/11/2009;66;20,22;Guarapuava
A13682;19/11/2009;45;24,28;Guarapuava
A13683;20/11/2009;66;20,22;Guarapuava
A13684;21/11/2009;85;16,90;Guarapuava
A13685;22/11/2009;78;17,56;Guarapuava
A13686;23/11/2009;58;20,25;Guarapuava
A13687;24/11/2009;58;21,26;Guarapuava
A13688;25/11/2009;75;19,52;Guarapuava
A13689;26/11/2009;68;20,24;Guarapuava
A13690;27/11/2009;82;19,77;Guarapuava
A13691;28/11/2009;71;20,67;Guarapuava
A13692;29/11/2009;56;21,17;Guarapuava
A13693;30/11/2009;69;20,51;Guarapuava
A13694;01/12/2009;56;20,91;Guarapuava
A13695;02/12/2009;72;19,99;Guarapuava
A13696;03/12/2009;66;19,99;Guarapuava
A13697;04/12/2009;53;18,22;Guarapuava
A13698;05/12/2009;63;15,88;Guarapuava
A13699;07/12/2009;73;18,30;Guarapuava
A13700;08/12/2009;71;18,03;Guarapuava
A13701;09/12/2009;69;18,19;Guarapuava
A13702;10/12/2009;55;19,32;Guarapuava
A13703;13/12/2009;46;15,67;Guarapuava
A13704;14/12/2009;65;16,34;Guarapuava
A13705;15/12/2009;61;18,63;Guarapuava
A13706;17/12/2009;56;18,04;Guarapuava
A13707;18/12/2009;72;17,56;Guarapuava
A13708;19/12/2009;57;19,01;Guarapuava
A13709;22/12/2009;66;19,85;Guarapuava
A13710;23/12/2009;64;19,72;Guarapuava
A13711;24/12/2009;86;18,95;Guarapuava
A13712;25/12/2009;74;19,84;Guarapuava
A13713;26/12/2009;75;20,34;Guarapuava
A13714;27/12/2009;68;20,29;Guarapuava
A13715;28/12/2009;64;21,00;Guarapuava
A13716;29/12/2009;49;22,22;Guarapuava
A13717;30/12/2009;67;20,34;Guarapuava
A13718;31/12/2009;84;18,46;Guarapuava
A13719;01/01/2010;76;16,21;Guarapuava
A13720;02/01/2010;54;19,67;Guarapuava
A13721;03/01/2010;80;20,16;Guarapuava
A13722;04/01/2010;76;20,44;Guarapuava
A13723;05/01/2010;59;20,95;Guarapuava
A13724;06/01/2010;56;22,40;Guarapuava
A13725;07/01/2010;61;21,16;Guarapuava
A13726;08/01/2010;79;18,69;Guarapuava
A13727;09/01/2010;81;18,47;Guarapuava
A13728;10/01/2010;86;18,57;Guarapuava
A13729;11/01/2010;83;19,16;Guarapuava
A13730;12/01/2010;69;19,66;Guarapuava
A13731;13/01/2010;90;18,60;Guarapuava
A13732;14/01/2010;60;20,22;Guarapuava
A13733;15/01/2010;82;17,51;Guarapuava
A13734;16/01/2010;82;17,76;Guarapuava
A13735;17/01/2010;72;19,84;Guarapuava
A13736;18/01/2010;69;20,52;Guarapuava
A13737;19/01/2010;65;21,62;Guarapuava
A13738;20/01/2010;82;18,73;Guarapuava
A13739;22/01/2010;72;18,12;Guarapuava
A13740;23/01/2010;72;18,44;Guarapuava
A13741;25/01/2010;74;18,19;Guarapuava
A13742;26/01/2010;67;17,99;Guarapuava
A13743;27/01/2010;66;18,10;Guarapuava
A13744;28/01/2010;79;17,48;Guarapuava
A13745;29/01/2010;53;20,26;Guarapuava
A13746;30/01/2010;65;20,60;Guarapuava
A13747;31/01/2010;66;19,57;Guarapuava
A13748;01/02/2010;55;21,72;Guarapuava
A13749;02/02/2010;49;22,90;Guarapuava
A13750;03/02/2010;45;23,65;Guarapuava
A13751;04/02/2010;32;24,59;Guarapuava
A13752;05/02/2010;39;24,18;Guarapuava
A13753;06/02/2010;53;23,20;Guarapuava
A13754;07/02/2010;53;23,26;Guarapuava
A13755;08/02/2010;58;21,90;Guarapuava
A13756;09/02/2010;80;18,52;Guarapuava
A13757;10/02/2010;70;18,40;Guarapuava
A13758;11/02/2010;67;19,79;Guarapuava
A13759;12/02/2010;87;18,37;Guarapuava
A13760;13/02/2010;76;19,22;Guarapuava
A13761;15/02/2010;66;19,92;Guarapuava
A13762;16/02/2010;83;18,27;Guarapuava
A13763;17/02/2010;80;19,27;Guarapuava
A13764;18/02/2010;75;18,44;Guarapuava
A13765;19/02/2010;70;19,43;Guarapuava
A13766;20/02/2010;67;20,99;Guarapuava
A13767;21/02/2010;60;21,05;Guarapuava
A13768;22/02/2010;69;20,18;Guarapuava
A13769;23/02/2010;66;21,36;Guarapuava
A13770;24/02/2010;62;21,01;Guarapuava
A13771;25/02/2010;92;16,87;Guarapuava
A13772;26/02/2010;81;14,84;Guarapuava
A13773;27/02/2010;78;15,51;Guarapuava
A13774;28/02/2010;83;16,25;Guarapuava
A13775;01/03/2010;72;16,56;Guarapuava
A13776;02/03/2010;64;16,99;Guarapuava
A13777;03/03/2010;64;17,26;Guarapuava
A13778;04/03/2010;69;18,13;Guarapuava
A13779;05/03/2010;72;17,45;Guarapuava
A13780;06/03/2010;36;16,42;Guarapuava
A13781;07/03/2010;54;15,77;Guarapuava
A13782;08/03/2010;55;16,96;Guarapuava
A13783;09/03/2010;42;19,49;Guarapuava
A13784;11/03/2010;34;20,89;Guarapuava
A13785;12/03/2010;38;20,60;Guarapuava
A13786;13/03/2010;34;20,80;Guarapuava
A13787;14/03/2010;54;16,57;Guarapuava
A13788;15/03/2010;57;18,85;Guarapuava
A13789;16/03/2010;59;18,99;Guarapuava
A13790;17/03/2010;58;18,06;Guarapuava
A13791;18/03/2010;55;18,50;Guarapuava
A13792;19/03/2010;61;19,86;Guarapuava
A13793;20/03/2010;64;20,01;Guarapuava
A13794;21/03/2010;45;19,87;Guarapuava
A13795;22/03/2010;53;19,48;Guarapuava
A13796;23/03/2010;71;17,77;Guarapuava
A13797;24/03/2010;82;18,54;Guarapuava
A13798;25/03/2010;94;18,04;Guarapuava
A13799;26/03/2010;71;18,95;Guarapuava
A13800;28/03/2010;89;17,97;Guarapuava
A13801;29/03/2010;58;19,64;Guarapuava
A13802;30/03/2010;50;18,74;Guarapuava
A13803;31/03/2010;61;18,42;Guarapuava
A13804;01/04/2010;64;17,84;Guarapuava
A13805;02/04/2010;62;17,37;Guarapuava
A13806;03/04/2010;79;18,16;Guarapuava
A13807;04/04/2010;70;18,60;Guarapuava
A13808;05/04/2010;88;14,47;Guarapuava
A13809;06/04/2010;66;12,22;Guarapuava
A13810;08/04/2010;60;12,19;Guarapuava
A13811;09/04/2010;50;12,67;Guarapuava
A13812;10/04/2010;59;12,32;Guarapuava
A13813;12/04/2010;57;14,48;Guarapuava
A13814;13/04/2010;48;15,92;Guarapuava
A13815;14/04/2010;66;15,91;Guarapuava
A13816;15/04/2010;65;16,95;Guarapuava
A13817;16/04/2010;46;18,63;Guarapuava
A13818;17/04/2010;39;18,83;Guarapuava
A13819;18/04/2010;46;18,73;Guarapuava
A13820;19/04/2010;44;18,93;Guarapuava
A13821;20/04/2010;59;19,83;Guarapuava
A13822;21/04/2010;52;19,97;Guarapuava
A13823;22/04/2010;78;17,42;Guarapuava
A13824;23/04/2010;93;15,22;Guarapuava
A13825;24/04/2010;96;13,26;Guarapuava
A13826;25/04/2010;89;16,47;Guarapuava
A13827;27/04/2010;50;14,16;Guarapuava
A13828;28/04/2010;75;13,51;Guarapuava
A13829;29/04/2010;82;14,93;Guarapuava
A13830;30/04/2010;70;14,94;Guarapuava
A13831;01/05/2010;42;15,27;Guarapuava
A13832;02/05/2010;54;15,22;Guarapuava
A13833;03/05/2010;58;15,12;Guarapuava
A13834;04/05/2010;66;16,34;Guarapuava
A13835;05/05/2010;67;14,04;Guarapuava
A13836;07/05/2010;79;16,26;Guarapuava
A13837;08/05/2010;91;13,81;Guarapuava
A13838;09/05/2010;83;10,30;Guarapuava
A13839;10/05/2010;61;8,89;Guarapuava
A13840;11/05/2010;60;9,34;Guarapuava
A13841;12/05/2010;81;8,13;Guarapuava
A13842;13/05/2010;64;12,30;Guarapuava
A13843;14/05/2010;67;12,61;Guarapuava
A13844;15/05/2010;74;12,92;Guarapuava
A13845;16/05/2010;62;14,79;Guarapuava
A13846;17/05/2010;82;13,32;Guarapuava
A13847;18/05/2010;96;13,25;Guarapuava
A13848;19/05/2010;76;8,76;Guarapuava
A13849;20/05/2010;65;9,88;Guarapuava
A13850;21/05/2010;76;12,57;Guarapuava
A13851;22/05/2010;78;13,96;Guarapuava
A13852;23/05/2010;82;14,71;Guarapuava
A13853;24/05/2010;87;13,94;Guarapuava
A13854;25/05/2010;62;14,39;Guarapuava
A13855;26/05/2010;67;12,50;Guarapuava
A13856;28/05/2010;72;11,33;Guarapuava
A13857;29/05/2010;79;11,82;Guarapuava
A13858;30/05/2010;68;14,55;Guarapuava
A13859;31/05/2010;55;10,51;Guarapuava
A13860;01/06/2010;72;8,26;Guarapuava
A13861;02/06/2010;74;9,53;Guarapuava
A13862;03/06/2010;76;11,48;Guarapuava
A13863;04/06/2010;86;11,77;Guarapuava
A13864;05/06/2010;57;10,47;Guarapuava
A13865;06/06/2010;39;8,40;Guarapuava
A13866;07/06/2010;51;10,37;Guarapuava
A13867;08/06/2010;52;11,09;Guarapuava
A13868;09/06/2010;73;8,84;Guarapuava
A13869;10/06/2010;80;9,88;Guarapuava
A13870;11/06/2010;69;9,93;Guarapuava
A13871;12/06/2010;82;8,77;Guarapuava
A13872;13/06/2010;70;8,20;Guarapuava
A13873;14/06/2010;80;9,57;Guarapuava
A13874;15/06/2010;67;13,91;Guarapuava
A13875;16/06/2010;59;16,42;Guarapuava
A13876;17/06/2010;59;17,40;Guarapuava
A13877;18/06/2010;57;16,00;Guarapuava
A13878;19/06/2010;41;18,51;Guarapuava
A13879;21/06/2010;97;12,44;Guarapuava
A13880;22/06/2010;74;10,45;Guarapuava
A13881;23/06/2010;72;9,16;Guarapuava
A13882;24/06/2010;77;13,02;Guarapuava
A13883;25/06/2010;57;17,16;Guarapuava
A13884;26/06/2010;54;17,02;Guarapuava
A13885;27/06/2010;61;14,24;Guarapuava
A13886;28/06/2010;47;16,21;Guarapuava
A13887;29/06/2010;79;13,02;Guarapuava
A13888;30/06/2010;73;12,43;Guarapuava
A13889;01/07/2010;52;15,02;Guarapuava
A13890;02/07/2010;61;12,29;Guarapuava
A13891;03/07/2010;47;13,10;Guarapuava
A13892;05/07/2010;60;11,95;Guarapuava
A13893;06/07/2010;56;13,69;Guarapuava
A13894;07/07/2010;58;15,92;Guarapuava
